Player,Position,League,Contract Start,Contract End,Age,Overall Score,Potential Score,Player ID,Height,Weight,Preferred Foot,Best Overall,Best Position,Growth,Joined Team,Loan End,Value,Wage,Release Clause,Total Attacking Score,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Total Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Total Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Total Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Total Mentality,Aggression,Interceptions,Attack Position,Vision,Penalties,Composure,Total Defending,Defensive Awareness,Standing Tackle,Sliding tackle,Total Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,Weak Foot,Skill Moves,Attacking Work Rate,Defensive Work Rate,International Reputation,Body Type,Real Face,Pace/Diving,Shooting/Handling,Passing/Kicking,Dribbling/Reflexes,Defending/Pace,Physical/Positioning
Mads Enggård,"CM, CAM",Eliteserien (Norway),2024,2028,20,65,75,259134,"179cm / 5'10""",67kg / 148lbs,Right,67,CAM,10,"Aug 19, 2024",N/A,€1.6M,€4K,€2.3M,259,45,57,44,68,45,293,65,51,45,64,68,337,66,65,72,64,70,282,58,50,64,54,56,293,62,63,62,64,42,63,182,60,62,60,49,11,14,7,12,5,1695,366,3,2,N/A,N/A,1,Lean (170-185),No,65,56,60,67,60,58
Kent-Are Antonsen,"CM, CB, LM, CDM",Eliteserien (Norway),2013,2026,29,65,65,208297,"172cm / 5'8""",70kg / 154lbs,Left,66,CDM,0,"Jun 23, 2013",N/A,€700K,€4K,€875K,286,58,55,58,65,50,305,62,60,54,64,65,372,77,76,74,66,79,365,71,77,77,74,66,310,72,66,62,60,50,60,190,62,65,63,47,7,7,11,10,12,1875,401,3,3,N/A,N/A,1,Normal (170-185),No,76,60,62,65,63,75
Julian Faye Lund,"GK, GK",Eliteserien (Norway),2022,2026,25,65,69,230787,"185cm / 6'1""",80kg / 176lbs,Right,65,GK,4,"Aug 1, 2022",N/A,€775K,€3K,€1.1M,104,18,14,15,38,19,112,18,16,14,38,26,235,44,47,42,56,46,224,49,63,30,68,14,135,28,21,14,52,20,44,50,18,15,17,327,66,64,65,64,68,1187,372,2,1,N/A,N/A,1,Normal (185+),No,66,64,65,68,45,64
Svenn Crone,"RB, RB",Eliteserien (Norway),2022,2024,29,65,65,223861,"182cm / 6'0""",76kg / 168lbs,Right,65,RB,0,"Feb 27, 2022",N/A,€625K,€4K,€781K,249,59,37,50,61,42,283,62,54,48,56,63,366,75,75,79,65,72,290,49,65,79,60,37,277,67,59,58,56,37,56,179,60,60,59,59,9,15,10,13,12,1703,363,3,2,N/A,N/A,1,Lean (170-185),No,75,41,58,64,59,66
Joachim Soltvedt,"LB, LB",Eliteserien (Norway),2023,2026,28,65,65,225251,"188cm / 6'2""",77kg / 170lbs,Left,65,LB,0,"Aug 22, 2023",N/A,€650K,€4K,€813K,276,63,59,51,60,43,306,60,60,63,59,64,328,70,68,60,58,72,316,60,63,74,61,58,286,57,57,60,60,52,50,188,60,65,63,61,10,16,13,12,10,1761,373,3,2,N/A,N/A,1,Lean (185+),No,69,58,61,61,60,64
Niklas Castro,"LW, LW",Eliteserien (Norway),2022,2024,28,65,65,233379,"173cm / 5'8""",72kg / 159lbs,Right,65,LW,0,"Mar 28, 2022",N/A,€725K,€4K,€906K,301,64,63,51,61,62,314,66,69,63,50,66,350,75,70,71,56,78,319,64,63,75,57,60,295,54,45,65,64,67,65,113,42,39,32,55,9,15,10,11,10,1747,366,3,4,N/A,N/A,1,Normal (170-185),No,72,63,61,67,42,61
Sakarias Opsahl,"CM, CM",Eliteserien (Norway),2024,2028,24,65,70,245332,"187cm / 6'2""",67kg / 148lbs,Right,67,CM,5,"Jul 16, 2024",N/A,€1.1M,€3K,€1.5M,287,63,50,55,68,51,323,63,65,63,65,67,330,69,67,67,60,67,334,66,65,78,60,65,304,62,62,58,63,59,65,181,62,61,58,50,13,10,9,8,10,1809,381,3,3,N/A,N/A,1,Lean (185+),No,68,57,65,65,61,65
Ole Didrik Blomberg,"RW, LW, RB, RM",Eliteserien (Norway),2020,2025,24,65,70,258892,"177cm / 5'10""",71kg / 157lbs,Right,68,RM,5,"Sep 16, 2020",N/A,€1.1M,€4K,€1.5M,284,61,57,53,64,49,292,65,57,48,56,66,364,77,75,73,66,73,321,55,70,78,65,53,299,67,58,64,62,48,66,178,58,61,59,32,9,5,6,7,5,1770,387,3,3,N/A,N/A,1,Normal (170-185),No,76,55,61,67,59,69
Sander Erik Kartum,"CM, CDM, LM",Eliteserien (Norway),2023,2026,28,65+1,65+1,261456,"180cm / 5'11""",73kg / 161lbs,Left,66,LM,0,"Aug 1, 2023",N/A,€725K,€4K,€906K,285,63,57+4,52,65,48,309,64,62,52,66,65,360,76,71,76,66+6,71,316,60,66,76,59,55+1,291,62,56+1,64+1,66,43,65,171,56+2,59+1,56+1,54,13,9,15,8,9,1786,380,3,2,N/A,N/A,1,Normal (170-185),No,73,56,64,66,57,64
Jesper Taaje,"CB, CB",Eliteserien (Norway),2024,2027,26,65,67,266659,"192cm / 6'4""",85kg / 187lbs,Right,67,CB,2,"Jan 31, 2024",N/A,€775K,€4K,€1M,201,27,25,70,57,22,217,53,24,27,57,56,272,61,65,50,59,37,306,41,81,72,86,26,217,65,60,23,34,35,59,187,61,64,62,55,13,9,10,12,11,1455,329,3,2,N/A,N/A,1,Normal (185+),No,63,29,43,53,63,78
Fredrik K. Dahl,"CB, CB",Eliteserien (Norway),2023,2027,25,65,70,273893,"185cm / 6'1""",77kg / 170lbs,Left,67,CB,5,"Jan 31, 2023",N/A,€950K,€3K,€1.3M,253,56,39,64,59,35,256,57,49,35,56,59,341,69,66,70,64,72,299,52,74,64,71,38,249,56,64,45,48,36,56,196,66,66,64,49,12,7,8,10,12,1643,353,3,3,N/A,N/A,1,Normal (185+),No,67,41,54,60,65,66
Logi Tómasson,"LB, LM",Eliteserien (Norway),2023,2026,23,65,71,277902,"187cm / 6'2""",80kg / 176lbs,Left,66,LM,6,"Aug 22, 2023",N/A,€1.1M,€3K,€1.6M,284,65,54,60,62,43,288,61,56,46,62,63,352,81,79,71,60,61,351,65,81,78,73,54,260,55,55,58,56,36,60,171,57,58,56,53,15,9,7,13,9,1759,386,3,3,N/A,N/A,1,Normal (185+),No,80,55,60,63,57,71
Steffen Hagen,"CB, CB",Eliteserien (Norway),2006,2024,38,65,65,167159,"185cm / 6'1""",80kg / 176lbs,Right,65,CB,0,"Jan 1, 2006",N/A,€130K,€3K,€163K,224,40,31,65,62,26,211,38,30,23,63,57,207,31,33,31,68,44,275,45,62,56,72,40,242,61,65,34,46,36,67,200,68,67,65,52,8,11,14,6,13,1411,297,3,2,N/A,N/A,1,Normal (185+),No,32,36,51,46,67,65
Torgeir Børven,"ST, ST",Eliteserien (Norway),2024,2025,32,65,65,193422,"187cm / 6'2""",72kg / 159lbs,Right,65,ST,0,"Feb 8, 2024",N/A,€575K,€5K,€719K,311,54,64,67,61,65,289,62,62,58,42,65,325,60,61,71,68,65,340,67,73,68,72,60,250,41,22,69,57,61,64,86,37,27,22,61,8,7,16,14,16,1662,343,4,2,N/A,N/A,1,Lean (185+),No,61,64,56,64,33,65
Mikael Norø Ingebrigtsen,"RM, ST, RW, RM",Eliteserien (Norway),2022,2024,27,65,65,212041,"170cm / 5'7""",68kg / 150lbs,Left,65,RM,0,"Mar 25, 2022",N/A,€750K,€4K,€938K,279,56,65,44,60,54,289,63,57,55,49,65,394,82,78,89,60,85,317,66,61,73,56,61,277,49,43,64,58,63,53,124,40,43,41,63,15,15,14,10,9,1743,369,2,3,N/A,N/A,1,Normal (170-),No,80,64,57,67,42,59
Solomon Owusu,"CB, CM, CDM, CB",Eliteserien (Norway),2021,2025,28,65,65,260621,"176cm / 5'9""",75kg / 165lbs,Right,65,CB,0,"Jan 19, 2021",N/A,€625K,€4K,€781K,249,52,47,57,63,30,250,58,33,37,61,61,327,70,80,46,61,70,301,56,72,61,74,38,265,62,64,48,52,39,57,192,63,66,63,50,11,10,10,6,13,1634,368,3,2,N/A,N/A,1,Normal (170-185),No,76,46,56,58,64,68
Bruno Miguel Santos Leite,"CM, CDM, CM",Eliteserien (Norway),2022,2025,29,65,65,236877,"184cm / 6'0""",75kg / 165lbs,Right,65,CM,0,"Sep 8, 2022",N/A,€700K,€4K,€875K,257,54,46,42,67,48,302,67,62,43,64,66,329,69,68,62,65,65,314,61,57,73,67,56,292,57,66,62,63,44,62,189,62,65,62,62,10,14,15,13,10,1745,376,3,3,N/A,N/A,1,Normal (170-185),No,68,52,62,66,62,66
Ulrik Fredriksen,"CB, RB, CB",Eliteserien (Norway),2020,2025,25,65,70,238508,"189cm / 6'2""",89kg / 196lbs,Right,67,CB,5,"Jan 13, 2020",N/A,€950K,€3K,€1.3M,221,45,25,60,63,28,213,46,28,23,62,54,270,49,49,53,62,57,305,52,72,73,84,24,235,64,63,36,39,33,63,190,64,64,62,54,9,13,7,10,15,1488,322,2,2,N/A,N/A,1,Normal (185+),No,49,31,51,51,63,77
Sory Ibrahim Diarra,"ST, ST",Eliteserien (Norway),2023,2026,24,65,71,269414,"187cm / 6'2""",80kg / 176lbs,Right,67,ST,6,"Feb 20, 2023",N/A,€1.1M,€3K,€1.6M,293,40,68,66,57,62,221,53,36,34,41,57,343,76,80,71,60,56,355,67,84,72,80,52,259,55,20,67,55,62,66,65,20,23,22,54,12,12,10,10,10,1590,347,3,2,N/A,N/A,1,Lean (185+),No,78,64,49,57,26,73
Claus Niyukuri,"LB, CB, CB",Eliteserien (Norway),2023,2026,24,65,71-2,273614,"184cm / 6'0""",84kg / 185lbs,Right,67,CB,6,"Jan 13, 2023",N/A,€1.1M,€3K,€1.6M,230,57,26,63,58,26,256,60,54,27,56,59,353,77,82,61,59,74,322,58,86,63,85,30,250,63,59,52,48,28,56,186,63,64,59,50,9,8,10,12,11,1647,366,3,2,N/A,N/A,1,Normal (170-185),No,80,35,54,60,62,75
Marcus Sandberg,"GK, GK",Eliteserien (Norway),2023,2024,33,65,65,191153,"191cm / 6'3""",83kg / 183lbs,Right,65,GK,0,"Jan 25, 2023",N/A,€230K,€2K,€288K,87,11,15,11,36,14,99,16,10,12,38,23,186,27,30,28,64,37,215,47,56,33,67,12,141,39,22,13,53,14,52,47,16,16,15,320,64,66,62,63,65,1095,348,2,1,N/A,N/A,1,Normal (185+),No,64,66,62,65,28,63
John Olav Norheim,"CB, CB",Eliteserien (Norway),2023,2025,29,65,65,222166,"191cm / 6'3""",84kg / 185lbs,Left,65,CB,0,"Jan 8, 2023",N/A,€600K,€3K,€750K,254,54,39,65,62,34,266,51,52,48,56,59,220,32,34,34,64,56,321,64,68,70,85,34,264,66,62,49,46,41,56,186,63,62,61,61,7,14,12,15,13,1572,324,2,2,N/A,N/A,1,Normal (185+),No,33,43,55,53,63,77
Fredrik Sjølstad,"CB, CB",Eliteserien (Norway),2022,2025,30,65,65,246911,"187cm / 6'2""",78kg / 172lbs,Right,65,CB,0,"Jan 18, 2022",N/A,€575K,€3K,€719K,241,48,32,61,64,36,261,60,34,42,63,62,309,67,63,60,65,54,321,55,73,71,71,51,298,66,65,60,61,46,59,189,65,63,61,46,7,10,8,12,9,1665,360,3,2,N/A,N/A,1,Normal (185+),No,65,43,57,61,64,70
Brynjar Ingi Bjarnason,"CB, CB",Eliteserien (Norway),2023,2025,24,65,71,263658,"194cm / 6'4""",88kg / 194lbs,Right,67,CB,6,"Mar 2, 2023",N/A,€1M,€3K,€1.5M,194,30,20,61,58,25,234,38,41,43,56,56,287,68,69,49,60,41,293,42,81,63,88,19,242,65,61,28,50,38,53,190,62,65,63,42,9,12,7,8,6,1482,331,3,2,N/A,N/A,1,Lean (185+),No,69,26,49,47,63,77
Alexander Ruud Tveter,"ST, ST",Eliteserien (Norway),2021,2024,33,65,65,201993,"188cm / 6'2""",86kg / 190lbs,Left,65,ST,0,"May 10, 2021",N/A,€450K,€4K,€563K,316,62,66,66,59,63,285,59,45,64,54,63,273,49,51,53,61,59,367,79,74,66,83,65,277,60,34,63,61,59,65,79,24,30,25,61,11,15,14,11,10,1658,343,3,3,N/A,N/A,1,Normal (185+),No,50,68,59,60,32,74
Filip Ottosson,"CDM, CM, CDM",Eliteserien (Norway),2023,2025,27,65,65,272968,"174cm / 5'9""",72kg / 159lbs,Right,65,CDM,0,"Jan 8, 2023",N/A,€675K,€3K,€844K,259,62,46,45,66,40,301,60,50,65,63,63,333,63,65,63,66,76,314,59,58,76,64,57,288,59,62,58,69,40,57,180,60,61,59,44,10,9,6,7,12,1719,367,3,2,N/A,N/A,1,Normal (170-185),No,64,51,65,62,59,66
Maxwell Woledzi,"CB, CB",Eliteserien (Norway),2024,2026,22,65,76,251905,"187cm / 6'2""",79kg / 174lbs,Right,67,CB,11,"Jan 16, 2024",N/A,€1.5M,€3K,€2.2M,234,44,28,65,62,35,227,47,39,30,56,55,310,65,71,60,57,57,298,58,76,58,77,29,258,74,64,45,45,30,57,187,64,62,61,55,15,10,5,14,11,1569,342,2,2,N/A,N/A,1,Lean (185+),No,68,36,51,52,63,72
Samson Okikiola Tijani,"CM, CDM, CDM",Eliteserien (Norway),,"Dec 31, 2024 On loan",22,65,74,257308,"175cm / 5'9""",70kg / 154lbs,Right,68,CDM,9,"Jul 27, 2020","Dec 31, 2024",€1.6M,€11K,€0,259,57,53,49,67,33,279,61,43,48,63,64,369,76,68,78,68,79,311,51,67,70,68,55,290,67,67,58,66,32,58,197,64,68,65,46,7,7,13,5,14,1751,382,3,2,N/A,N/A,1,Normal (170-185),No,72,51,62,65,64,68
Daniel Eid,"RB, RB",Eliteserien (Norway),2024,2027,25,65,67,266606,"183cm / 6'0""",73kg / 161lbs,Right,65,RB,2,"Jul 16, 2024",N/A,€825K,€3K,€1.1M,274,65,52,50,58,49,290,57,64,50,57,62,337,78,78,63,58,60,344,69,70,81,69,55,240,51,55,54,48,32,46,176,57,61,58,47,14,9,9,5,10,1708,374,3,2,N/A,N/A,1,Normal (170-185),No,78,55,57,59,57,68
Jo Inge Berget,"ST, RM, ST",Eliteserien (Norway),2023,2025,33,65,65,183339,"186cm / 6'1""",81kg / 179lbs,Right,65,ST,0,"Aug 31, 2023",N/A,€450K,€4K,€563K,316,67,63,60,62,64,312,62,60,63,63,64,324,62,65,62,69,66,359,74,74,74,76,61,334,75,59,66,64,70,66,154,45,56,53,60,15,7,15,7,16,1859,384,3,3,N/A,N/A,1,Normal (185+),Yes,64,65,64,63,53,75
Menno Koch,"CB, CB",Eliteserien (Norway),2024,2026,29,65,65,204816,"195cm / 6'5""",78kg / 172lbs,Right,65,CB,0,"Jul 17, 2024",N/A,€600K,€4K,€750K,241,40,41,74,57,29,211,43,29,30,56,53,237,36,42,60,58,41,304,65,70,65,74,30,265,72,65,26,37,65,54,188,64,64,60,47,6,12,7,9,13,1493,314,3,2,N/A,N/A,1,Lean (185+),No,39,43,47,49,65,71
Amidou Diop,"CM, CM",Eliteserien (Norway),2024,2024,32,65,65,225731,"196cm / 6'5""",86kg / 190lbs,Right,65,CM,0,"Aug 22, 2024",N/A,€550K,€4K,€688K,294,55,55,58,66,60,314,65,62,56,64,67,319,63,65,59,65,67,357,68,72,78,77,62,317,72,62,63,64,56,66,177,57,61,59,59,12,9,15,8,15,1837,387,3,3,N/A,N/A,1,Normal (185+),No,64,60,62,65,60,76
Harald Nilsen Tangen,"CAM, CM, RM",Eliteserien (Norway),2024,2027,23,65,74,239672,"177cm / 5'10""",73kg / 161lbs,Right,68,RM,9,"Aug 19, 2024",N/A,€1.6M,€3K,€2.3M,285,58,61,56,63,47,306,72,54,51,61,68,361,76,73,80,58,74,328,58,72,76,66,56,261,62,26,61,61,51,59,118,35,40,43,58,11,9,14,11,13,1717,368,3,3,N/A,N/A,1,Lean (170-185),No,74,58,60,70,38,68
Johannes Andres Hummelvoll-Nuñez,"ST, ST",Eliteserien (Norway),2021,2026,27,65,66,279711,"182cm / 6'0""",76kg / 168lbs,Right,66,ST,1,"Aug 1, 2021",N/A,€825K,€3K,€1.1M,283,42,65,58,56,62,282,61,60,58,40,63,341,73,75,64,63,66,342,70,71,69,67,65,265,62,18,65,60,60,62,43,12,15,16,53,8,9,11,15,10,1609,340,3,2,N/A,N/A,1,Normal (170-185),No,74,66,52,62,19,67
Jonathan Augustinsson,"LB, CB, LB",Eliteserien (Norway),2021,2024,28,64,64,233040,"185cm / 6'1""",80kg / 176lbs,Left,64,LB,0,"Jan 8, 2021",N/A,€525K,€6K,€656K,258,64,45,57,64,28,313,61,62,65,61,64,326,68,70,65,54,69,323,55,72,69,74,53,257,53,53,50,48,53,54,185,56,65,64,47,8,7,12,14,6,1709,366,4,2,N/A,N/A,1,Normal (185+),No,69,48,60,62,59,68
Lars Mogstad Ranger,"RB, RWB",Eliteserien (Norway),2018,2026,25,64,68,243603,"176cm / 5'9""",73kg / 161lbs,Right,65,RWB,4,"Feb 28, 2018",N/A,€750K,€4K,€994K,258,58,49,52,57,42,269,61,54,42,52,60,377,84,82,77,57,77,324,56,74,80,70,44,275,68,57,57,51,42,56,173,56,59,58,56,15,9,11,13,8,1732,378,2,2,N/A,N/A,1,Normal (170-185),No,83,49,54,63,57,72
Arild Østbø,"GK, GK",Eliteserien (Norway),2020,2025,33,64,64,186508,"183cm / 6'0""",75kg / 165lbs,Right,64,GK,0,"Jan 8, 2020",N/A,€190K,€2K,€238K,60,15,8,8,22,7,53,7,13,8,12,13,239,30,32,57,64,56,209,47,56,29,68,9,144,27,25,16,53,23,46,47,23,14,10,315,62,63,63,64,63,1067,346,2,1,N/A,N/A,1,Normal (170-185),No,62,63,63,63,31,64
Yann-Erik de Lanlay,"CM, RW, LW, RM",Eliteserien (Norway),2020,2025,32,64,64,198024,"180cm / 5'11""",72kg / 159lbs,Right,66,RM,0,"Jan 8, 2020",N/A,€450K,€4K,€563K,278,61,57,41,63,56,313,63,63,58,63,66,376,80,84,77,61,74,325,68,61,76,61,59,305,64,63,63,65,50,67,182,61,61,60,55,16,7,13,7,12,1834,395,3,3,N/A,N/A,1,Normal (170-185),No,82,60,63,66,59,65
Kristoffer Løkberg,"CM, CDM",Eliteserien (Norway),2019,2024,32,64,64,203426,"174cm / 5'9""",69kg / 152lbs,Right,65,CDM,0,"Aug 13, 2019",N/A,€450K,€4K,€563K,305,60,59,57,67,62,280,61,46,48,63,62,352,63,58,83,63,85,349,69,69,81,71,59,312,76,65,61,64,46,69,185,62,61,62,57,13,13,11,14,6,1840,384,4,3,N/A,N/A,1,Normal (170-185),No,60,61,62,65,62,74
Jacob Storevik,"GK, GK",Eliteserien (Norway),2023,2025,27,64,67,222431,"188cm / 6'2""",83kg / 183lbs,Right,64,GK,3,"Jan 8, 2023",N/A,€575K,€2K,€762K,93,16,15,14,34,14,108,21,15,15,29,28,211,37,36,35,61,42,191,45,51,30,50,15,153,35,20,11,57,30,18,51,12,19,20,314,64,62,60,64,64,1121,351,2,1,N/A,N/A,1,Normal (185+),No,64,62,60,64,37,64
Peter Buch Christiansen,"RW, ST, LW, ST",Eliteserien (Norway),2024,2027,24,64,70,245384,"175cm / 5'9""",72kg / 159lbs,Right,66,ST,6,"Mar 22, 2024",N/A,€925K,€3K,€1.3M,279,52,63,56,58,50,271,64,50,40,53,64,385,82,80,79,63,81,340,68,74,74,63,61,266,73,30,64,58,41,59,95,38,30,27,48,10,9,6,11,12,1684,367,3,3,N/A,N/A,1,Normal (170-185),No,81,62,55,66,35,68
Christian Cappis,"CM, LB, LM",Eliteserien (Norway),2024,2027,24,64,68+1,246310,"185cm / 6'1""",72kg / 159lbs,Left,67,LM,4,"Aug 13, 2024",N/A,€825K,€3K,€1.1M,287,60+3,55+6,55,67,50+4,291,66+1,54,41,64,66,341,72+6,72+3,64,66,67,315,56,70+5,73+1,66+3,50+1,292,67,62,61,62,40,63,176,57,61,58+1,46,5,13,11,12,5,1748,381,3,2,N/A,N/A,1,Lean (185+),No,72,54,62,66,59,68
Jošt Urbančič,"LB, LB",Eliteserien (Norway),2023,2026,23,64+1,73+1,272970,"175cm / 5'9""",73kg / 161lbs,Left,64,LB,9,"Jan 8, 2023",N/A,€1.2M,€3K,€1.7M,237,56,40,57,57,27,263,57,56,38,56,56,347,75+3,75+5,64,60,73,307,45,72+2,78+1,68+3,44,268,67,60+3,52,48,41,52,181,60+2,61,60,45,15,12,5,6,7,1648,360,3,2,N/A,N/A,1,Normal (170-185),No,75,42,54,58,60,71
Casper Øyvann,"CB, CB",Eliteserien (Norway),2023,2026,24,64,73,244056,"185cm / 6'1""",82kg / 181lbs,Right,66,CB,9,"Aug 23, 2023",N/A,€1.2M,€4K,€1.7M,230,38,30,62,62,38,249,44,38,50,57,60,308,68,67,56,58,59,325,64,75,69,75,42,240,52,63,44,41,40,60,192,65,64,63,38,8,5,6,8,11,1582,343,3,2,N/A,N/A,1,Lean (185+),No,67,41,50,52,64,69
Mathias Løvik,"LB, LB",Eliteserien (Norway),2021,2026,20,64,79,264294,"183cm / 6'0""",78kg / 172lbs,Left,64,LB,15,"Jul 1, 2021",N/A,€1.3M,€4K,€2.4M,228,58,40,46,56,28,259,62,53,30,51,63,365,82,81,77,57,68,283,47,68,76,64,28,242,51,57,55,44,35,52,175,58,60,57,50,12,5,15,8,10,1602,357,4,2,N/A,N/A,1,Normal (170-185),No,81,39,52,63,57,65
Anders Finjord Jenssen,"CB, CB",Eliteserien (Norway),2019,2025,30,64,64,247376,"185cm / 6'1""",84kg / 185lbs,Right,64,CB,0,"Feb 8, 2019",N/A,€475K,€4K,€594K,221,33,25,63,62,38,212,39,32,30,56,55,265,51,50,49,60,55,303,52,74,67,85,25,217,56,62,28,31,40,59,187,63,63,61,62,11,9,14,15,13,1467,313,2,2,N/A,N/A,1,Normal (185+),No,50,32,46,48,63,74
Vegard Erlien,"ST, LW, ST",Eliteserien (Norway),2023,2025,26,64,67,253152,"183cm / 6'0""",76kg / 168lbs,Right,66,ST,3,"Jan 8, 2023",N/A,€775K,€4K,€1M,303,58,65,60,61,59,276,62,54,42,55,63,343,72,72,69,64,66,326,61,71,71,61,62,257,52,29,65,58,53,62,85,29,31,25,49,7,6,15,7,14,1639,350,3,3,N/A,N/A,1,Normal (170-185),No,72,63,58,63,32,62
Lasse Nordås,"ST, ST",Eliteserien (Norway),2023,2027,22,64,74,262732,"194cm / 6'4""",82kg / 181lbs,Left,66,ST,10,"Aug 1, 2023",N/A,€1.3M,€4K,€1.9M,276,38,63,62,57,56,247,60,48,36,40,63,334,75,76,68,58,57,339,60,81,60,79,59,234,42,24,65,48,55,55,60,22,20,18,44,12,6,5,11,10,1534,337,2,2,N/A,N/A,1,Lean (185+),No,76,61,47,61,25,67
Gaute Vetti,"CM, CDM, CM",Eliteserien (Norway),2022,2025,25,64,67,242134,"180cm / 5'11""",74kg / 163lbs,Right,66,CM,3,"Jan 8, 2022",N/A,€775K,€5K,€1.1M,260,54,46,47,66,47,286,62,56,40,63,65,306,58,55,67,62,64,298,55,57,74,66,46,286,46,65,63,64,48,62,183,60,63,60,53,12,11,9,12,9,1672,355,2,2,N/A,N/A,1,Lean (170-185),No,56,49,61,64,61,64
Thore Pedersen,"RB, LB, RB",Eliteserien (Norway),2023,2024,27,64,64,248245,"180cm / 5'11""",72kg / 159lbs,Right,64,RB,0,"Jan 27, 2023",N/A,€575K,€4K,€719K,256,53,51,54,62,36,278,62,53,41,60,62,325,61,71,64,60,69,312,53,63,72,68,56,283,62,62,57,59,43,59,184,62,62,60,53,10,12,9,14,8,1691,368,3,2,N/A,N/A,1,Normal (170-185),No,67,52,58,62,61,68
Emil Kornvig,"CM, CM",Eliteserien (Norway),2024,2027,24,64,71,254084,"187cm / 6'2""",70kg / 154lbs,Right,66,CM,7,"Feb 16, 2024",N/A,€1.2M,€3K,€1.7M,292,62,56,54,65,55,294,64,55,50,60,65,326,67,62,63,67,67,317,64,63,71,63,56,290,62,59,59,65,45,66,175,57,63,55,54,11,12,14,5,12,1748,372,3,2,N/A,N/A,1,Normal (185+),No,64,57,62,65,59,65
Mads Sande,"RW, CM, RM",Eliteserien (Norway),2023,2026,26,64,65,256417,"181cm / 5'11""",73kg / 161lbs,Right,66,RM,1,"Aug 31, 2023",N/A,€700K,€4K,€928K,277,61,59,53,65,39,268,62,39,38,64,65,337,73,73,64,62,65,319,55,66,80,62,56,286,59,57,62,63,45,59,137,42,51,44,44,12,11,9,6,6,1668,368,3,3,N/A,N/A,1,Normal (170-185),No,73,56,61,63,49,66
Eirik Ulland Andersen,"LW, CAM, RW, LW",Eliteserien (Norway),2023,2025,31,64,64,203368,"182cm / 6'0""",73kg / 161lbs,Right,64,LW,0,"Aug 4, 2023",N/A,€475K,€4K,€594K,294,66,61,52,65,50,338,63,73,71,66,65,323,62,64,65,65,67,316,71,58,61,57,69,261,41,31,64,65,60,63,95,36,30,29,60,14,14,8,15,9,1687,346,2,3,N/A,N/A,1,Normal (170-185),No,63,64,66,64,34,55
Bent Sørmo,"CB, RB, LB, CB",Eliteserien (Norway),2023,2027,27,64,66,221633,"188cm / 6'2""",85kg / 187lbs,Right,66,CB,2,"Aug 4, 2023",N/A,€625K,€4K,€828K,250,56,31,61,60,42,263,63,45,35,58,62,320,72,74,61,58,55,328,53,82,70,83,40,274,62,60,57,48,47,52,182,58,63,61,64,13,10,14,14,13,1681,366,3,3,N/A,N/A,1,Normal (185+),No,73,40,55,61,61,76
Kreshnik Krasniqi,"CM, CM",Eliteserien (Norway),2018,2026,23,64,72,247821,"184cm / 6'0""",76kg / 168lbs,Right,66,CM,8,"Sep 4, 2018",N/A,€1.3M,€3K,€1.9M,279,56,55,55,65,48,295,62,56,49,63,65,325,62,62,67,64,70,333,63,66,77,69,58,288,58,62,63,61,44,62,174,59,59,56,54,14,14,6,9,11,1748,372,3,3,N/A,N/A,1,Normal (170-185),No,62,57,61,64,59,69
Filip Jørgensen,"CM, CAM",Eliteserien (Norway),2020,2027,22,64,73,256418,"178cm / 5'10""",74kg / 163lbs,Right,67,CAM,9,"Feb 27, 2020",N/A,€1.3M,€4K,€1.9M,268,48,58,54,66,42,279,64,46,39,65,65,372,74,73,81,64,80,308,57,65,78,59,49,298,61,61,66,65,45,68,166,57,56,53,56,12,14,6,14,10,1747,376,3,3,N/A,N/A,1,Lean (170-185),No,73,55,60,67,57,64
Morten Ågnes Konradsen,"CM, CDM, RWB",Eliteserien (Norway),2024,2026,28,64,64,220964,"176cm / 5'9""",72kg / 159lbs,Right,65,RWB,0,"Jan 31, 2024",N/A,€575K,€4K,€719K,298,62,55,56,66,59,298,64,58,46,64,66,346,73,62,74,66,71,330,61,70,74,66,59,286,54,62,60,62,48,60,184,62,62,60,63,12,15,9,13,14,1805,380,3,2,N/A,N/A,1,Normal (170-185),No,67,57,63,66,61,66
Luc Mares,"CB, CB",Eliteserien (Norway),2024,2026,27,64,65,71292,"187cm / 6'2""",80kg / 176lbs,Right,65,CB,1,"Feb 20, 2024",N/A,€600K,€3K,€795K,268,56,52,61,63,36,265,53,50,38,64,60,286,60,58,50,64,54,316,58,72,63,75,48,294,62,61,54,56,61,58,187,63,63,61,55,15,11,9,9,11,1671,356,3,2,N/A,N/A,1,Normal (185+),No,59,52,58,56,62,69
Pål Alexander Kirkevold,"ST, ST",Eliteserien (Norway),2022,2025,33,64,64,227866,"185cm / 6'1""",90kg / 198lbs,Left,64,ST,0,"Jan 30, 2022",N/A,€375K,€4K,€469K,309,59,63,62,63,62,318,62,64,67,60,65,294,52,60,53,63,66,356,71,74,67,84,60,292,71,26,64,61,70,65,89,36,27,26,60,14,6,13,11,16,1718,354,3,3,N/A,N/A,1,Stocky (185+),No,56,64,62,62,33,77
